"","Temp","Precip","Temp.wettest.QR","Precipt.wettest.QR","lon","lat","species.name"
"10817",131,558,72,306,-119.39975,34.82097,"Salvia   columbariae"
"10818",170,425,120,225,-116.85722,33.00028,"Salvia   columbariae"
"10819",115,753,52,416,-118.01,34.291111,"Salvia   columbariae"
"10820",173,413,121,219,-116.792,33.0102,"Salvia   columbariae"
"10821",170,425,120,225,-116.857,33.0003,"Salvia   columbariae"
"10822",167,445,115,235,-116.79222,33.02667,"Salvia   columbariae"
"10823",144,325,79,164,-116.25865,32.70139,"Salvia   columbariae"
"10824",115,753,52,416,-118.01,34.29111,"Salvia   columbariae"
"10825",144,325,79,164,-116.25869,32.70139,"Salvia   columbariae"
"10826",130,570,66,311,-118.11361,34.29861,"Salvia   columbariae"
"10827",196,228,128,107,-116.41363,33.30844,"Salvia   columbariae"
"10828",179,521,131,306,-117.930556,34.152222,"Salvia   columbariae"
"10829",136,309,96,168,-120.9998,35.768217,"Salvia   columbariae"
"10830",216,129,316,44,-114.8779,34.477133,"Salvia   columbariae"
"10831",128,893,105,489,-121.835804,36.295135,"Salvia   columbariae"
"10832",178,269,111,139,-116.16,32.7574,"Salvia   columbariae"
"10833",207,143,123,48,-114.75944,34.82306,"Salvia   columbariae"
"10834",163,458,110,259,-118.49389,34.36722,"Salvia   columbariae"
"10835",214,98,312,39,-115.67422,34.62067,"Salvia   columbariae"
"10836",176,518,129,310,-118.094101,34.181986,"Salvia   columbariae"
"10837",211,103,310,40,-115.6845,34.617633,"Salvia   columbariae"
"10838",220,124,121,43,-114.64905,34.24565,"Salvia   columbariae"
"10839",187,172,105,58,-114.99567,35.09092,"Salvia   columbariae"
"10841",138,361,92,199,-120.885278,35.779722,"Salvia   columbariae"
"10842",177,322,143,190,-118.34278,33.82611,"Salvia   columbariae"
"10843",149,487,89,249,-116.76833,33.40694,"Salvia   columbariae"
"10844",164,495,110,281,-118.39167,34.31056,"Salvia   columbariae"
"10845",198,215,129,102,-116.24425,33.11649,"Salvia   columbariae"
"10846",142,297,98,165,-120.88535,35.7629,"Salvia   columbariae"
"10847",198,223,131,108,-116.32952,33.1247,"Salvia   columbariae"
"10848",183,342,135,181,-116.81696,32.88935,"Salvia   columbariae"
"10849",186,132,286,45,-115.825517,35.185867,"Salvia   columbariae"
"10850",200,219,133,106,-116.33269,33.1278,"Salvia   columbariae"
"10851",210,171,140,81,-116.23195,33.12905,"Salvia   columbariae"
"10852",207,143,123,48,-114.75945,34.82305,"Salvia   columbariae"
"10853",179,521,131,306,-117.93056,34.15222,"Salvia   columbariae"
"10855",142,576,95,330,-119.945977,34.768989,"Salvia   columbariae"
"10856",231,75,328,28,-115.1575,33.69639,"Salvia   columbariae"
"10857",196,241,129,119,-116.38071,33.13812,"Salvia   columbariae"
"10858",172,378,113,205,-117.119167,34.004444,"Salvia   columbariae"
"10859",209,111,134,38,-115.82012,33.65187,"Salvia   columbariae"
"10860",196,145,297,50,-114.95111,35.18472,"Salvia   columbariae"
"10861",163,499,109,283,-118.39722,34.32472,"Salvia   columbariae"
"10862",145,449,78,215,-116.71392,34.0432699991244,"Salvia   columbariae"
"10863",148,449,87,247,-119.73728,35.18805,"Salvia   columbariae"
"10864",172,172,91,58,-115.75333,35.21389,"Salvia   columbariae"
"10865",229,89,329,31,-115.008783,34.092983,"Salvia   columbariae"
"10866",161,401,100,203,-116.52494,33.08371,"Salvia   columbariae"
"10867",135,529,74,268,-116.71699,33.37418,"Salvia   columbariae"
"10868",168,377,115,207,-117.39111,33.74167,"Salvia   columbariae"
"10869",200,118,299,44,-115.77207,34.87182,"Salvia   columbariae"
"10870",187,264,109,128,-116.65146,33.97288,"Salvia   columbariae"
"10871",166,387,112,212,-117.20611,33.64125,"Salvia   columbariae"
"10872",188,165,113,58,-115.808498,33.719638,"Salvia   columbariae"
"10873",168,453,116,259,-118.41028,34.31083,"Salvia   columbariae"
"10874",167,393,114,217,-117.39556,33.74639,"Salvia   columbariae"
"10875",190,181,105,72,-116.250791,33.903131,"Salvia   columbariae"
"10876",136,529,74,289,-119.43227,34.95959,"Salvia   columbariae"
"10877",169,335,102,157,-116.668175,34.01961,"Salvia   columbariae"
"10878",169,345,105,173,-116.438611,33.0775,"Salvia   columbariae"
"10879",194,239,128,124,-116.2385,32.86858,"Salvia   columbariae"
"10880",169,334,102,158,-116.67779,34.02133,"Salvia   columbariae"
"10881",154,245,87,119,-116.12388,32.64793,"Salvia   columbariae"
"10882",215,99,124,36,-115.90869,33.6012199991299,"Salvia   columbariae"
"10883",145,449,78,215,-116.7112,34.0451299991243,"Salvia   columbariae"
"10884",165,351,99,164,-116.69098,34.02559,"Salvia   columbariae"
"10885",161,503,106,285,-118.41472,34.33139,"Salvia   columbariae"
"10886",158,264,81,96,-115.65972,34.78444,"Salvia   columbariae"
"10887",163,159,85,80,-117.89367,35.70878,"Salvia   columbariae"
"10888",179,296,112,140,-116.6645,33.9982,"Salvia   columbariae"
"10889",141,318,73,168,-118.67528,34.86447,"Salvia   columbariae"
"10890",147,434,80,206,-116.69989,34.04223,"Salvia   columbariae"
"10891",165,468,113,265,-118.44333,34.3325,"Salvia   columbariae"
"10892",158,493,111,288,-118.867607,34.333939,"Salvia   columbariae"
"10893",189,162,114,57,-115.805898,33.710747,"Salvia   columbariae"
"10894",145,449,78,215,-116.71392,34.04369,"Salvia   columbariae"
"10895",145,449,78,215,-116.71391,34.0436999991244,"Salvia   columbariae"
"10896",186,164,283,57,-115.62057,34.90355,"Salvia   columbariae"
"10897",163,159,85,80,-117.89368,35.7087799991055,"Salvia   columbariae"
"10898",188,165,113,58,-115.810184,33.71903,"Salvia   columbariae"
"10899",188,165,113,58,-115.808914,33.719488,"Salvia   columbariae"
"10900",215,99,124,36,-115.90869,33.60122,"Salvia   columbariae"
"10901",148,432,81,205,-116.70278,34.04389,"Salvia   columbariae"
"10902",173,284,104,128,-116.5666,34.0480499991243,"Salvia   columbariae"
"10903",138,494,77,249,-116.58326,33.21234,"Salvia   columbariae"
"10904",170,158,87,52,-115.49361,35.56722,"Salvia   columbariae"
"10905",179,145,95,48,-115.45844,35.55469,"Salvia   columbariae"
"10906",153,310,86,169,-118.19028,34.45917,"Salvia   columbariae"
"10907",166,445,113,235,-116.76196,32.99164,"Salvia   columbariae"
"10908",132,544,70,275,-116.6902,33.40153,"Salvia   columbariae"
"10909",229,107,143,38,-114.60111,34.81472,"Salvia   columbariae"
"10910",167,393,114,217,-117.3925,33.74306,"Salvia   columbariae"
"10911",136,567,80,297,-116.61092,32.8653,"Salvia   columbariae"
"10912",135,297,58,104,-115.41873,35.12913,"Salvia   columbariae"
"10913",194,149,110,51,-114.677238,35.222437,"Salvia   columbariae"
"10914",133,426,65,229,-118.08056,34.4825,"Salvia   columbariae"
"10915",121,589,62,315,-119.41779,34.90709,"Salvia   columbariae"
"10916",132,544,70,275,-116.69073,33.40054,"Salvia   columbariae"
"10917",158,385,95,192,-116.49139,33.15694,"Salvia   columbariae"
"10918",154,251,75,87,-115.48345,35.09462,"Salvia   columbariae"
"10919",149,482,87,267,-118.42917,34.34472,"Salvia   columbariae"
"10920",164,256,92,104,-116.26613,34.09398,"Salvia   columbariae"
"10921",150,488,90,253,-116.77694,33.39056,"Salvia   columbariae"
"10922",142,450,84,237,-116.4781,32.7328,"Salvia   columbariae"
"10923",140,409,70,192,-116.68591,34.322759999121,"Salvia   columbariae"
"10924",114,735,62,396,-119.971389,34.956667,"Salvia   columbariae"
"10925",165,242,88,87,-115.63556,34.78472,"Salvia   columbariae"
"10926",158,385,95,192,-116.49139,33.15689,"Salvia   columbariae"
"10927",173,284,104,128,-116.56661,34.04806,"Salvia   columbariae"
"10928",142,486,81,245,-116.74028,33.405,"Salvia   columbariae"
"10929",140,402,72,184,-116.51868,34.14984,"Salvia   columbariae"
"10930",135,576,76,297,-116.8475,33.39417,"Salvia   columbariae"
"10931",158,494,104,263,-116.83319,33.1455,"Salvia   columbariae"
"10932",158,494,104,263,-116.8332,33.14553,"Salvia   columbariae"
"10933",139,564,82,294,-116.66234,32.99555,"Salvia   columbariae"
"10934",170,286,135,163,-117.24523,33.02952,"Salvia   columbariae"
"10935",140,409,70,192,-116.68592,34.32275,"Salvia   columbariae"
"10936",138,376,71,201,-118.10278,34.46722,"Salvia   columbariae"
"10937",138,376,71,201,-118.102778,34.467222,"Salvia   columbariae"
"10938",136,544,76,278,-116.73889,33.31917,"Salvia   columbariae"
"10939",155,248,76,85,-115.29343,35.1272,"Salvia   columbariae"
"10940",168,289,134,168,-117.25818,32.92371,"Salvia   columbariae"
"10941",129,552,68,299,-119.40217,34.93626,"Salvia   columbariae"
"10942",162,470,109,249,-116.80191,33.06144,"Salvia   columbariae"
"10943",140,277,62,96,-115.4082,35.175967,"Salvia   columbariae"
"10944",186,127,107,45,-116.32378,34.83064,"Salvia   columbariae"
"10945",146,186,65,65,-115.896767,35.798117,"Salvia   columbariae"
"10946",145,410,86,221,-116.42239,32.60189,"Salvia   columbariae"
"10947",186,127,107,45,-116.32378,34.8306399991151,"Salvia   columbariae"
"10948",86,632,22,313,-116.828028,34.180778,"Salvia   columbariae"
"10949",172,409,124,234,-118.37972,34.26833,"Salvia   columbariae"
"10950",200,130,294,47,-115.89504,34.0622799991241,"Salvia   columbariae"
"10951",129,305,51,107,-115.37322,35.22245,"Salvia   columbariae"
"10952",139,385,72,208,-118.10806,34.44472,"Salvia   columbariae"
"10953",139,356,70,191,-118.10556,34.50444,"Salvia   columbariae"
"10954",87,641,22,319,-116.88847,34.20597,"Salvia   columbariae"
"10955",87,641,22,319,-116.88847,34.2059799991224,"Salvia   columbariae"
"10956",145,410,86,221,-116.42242,32.60193,"Salvia   columbariae"
"10957",200,130,294,47,-115.89503,34.06228,"Salvia   columbariae"
"10958",139,356,70,191,-118.105556,34.504444,"Salvia   columbariae"
"10959",114,364,45,180,-118.07456,35.7834999991047,"Salvia   columbariae"
"10960",114,364,45,180,-118.07456,35.7835,"Salvia   columbariae"
"10961",205,208,137,99,-116.423,33.2452,"Salvia   columbariae"
"10962",197,104,117,36,-116.283333,34.833333,"Salvia   columbariae"
"10963",207,82,307,30,-116.22992,34.85497,"Salvia   columbariae"
"10964",137,531,76,292,-119.43606,34.9452,"Salvia   columbariae"
"10965",180,142,101,52,-116.33417,34.82583,"Salvia   columbariae"
"10966",179,513,131,301,-117.88778,34.16278,"Salvia   columbariae"
"10967",158,480,104,253,-116.7133,33.009,"Salvia   columbariae"
"10968",199,97,299,34,-116.25977,34.86463,"Salvia   columbariae"
"10969",197,104,117,36,-116.28333,34.83333,"Salvia   columbariae"
"10970",210,193,141,91,-116.40598,33.247589,"Salvia   columbariae"
"10971",183,265,115,129,-116.29579,33.09136,"Salvia   columbariae"
"10972",133,537,71,292,-119.40093,34.94695,"Salvia   columbariae"
"10973",161,296,96,154,-116.191,32.6607,"Salvia   columbariae"
"10974",165,374,103,188,-116.48952,33.09193,"Salvia   columbariae"
"10975",199,223,131,108,-116.33499,33.13176,"Salvia   columbariae"
"10976",155,302,90,158,-116.20494,32.63074,"Salvia   columbariae"
"10977",162,220,82,74,-114.744971,35.260552,"Salvia   columbariae"
"10978",199,102,297,36,-116.25167,34.81333,"Salvia   columbariae"
"10979",197,148,113,50,-114.952667,35.112167,"Salvia   columbariae"
"10980",181,321,137,173,-116.89444,32.8725,"Salvia   columbariae"
"10981",196,236,130,126,-116.21276,32.79101,"Salvia   columbariae"
"10982",226,69,134,28,-116.0875,33.65,"Salvia   columbariae"
"10983",175,337,132,180,-116.89609,32.77726,"Salvia   columbariae"
"10984",143,677,68,371,-122.383698,38.9905269990771,"Salvia   columbariae"
"10985",149,277,80,148,-118.01361,34.50389,"Salvia   columbariae"
"10986",173,402,124,214,-116.8675,32.96833,"Salvia   columbariae"
"10987",133,1069,71,569,-123.039708,39.195345,"Salvia   columbariae"
"10988",127,467,90,247,-121.352,35.987,"Salvia   columbariae"
"10989",182,465,136,275,-117.945833,34.134167,"Salvia   columbariae"
"10990",120,577,53,314,-118.067778,34.46,"Salvia   columbariae"
"10991",134,473,65,256,-117.81389,34.45278,"Salvia   columbariae"
"10992",149,277,80,148,-118.013611,34.503889,"Salvia   columbariae"
"10993",187,125,108,45,-116.33268,34.81029,"Salvia   columbariae"
"10994",171,343,108,172,-116.45751,33.09646,"Salvia   columbariae"
"10995",143,447,81,221,-116.6317,33.2918,"Salvia   columbariae"
"10996",182,465,136,275,-117.94583,34.13417,"Salvia   columbariae"
"10997",186,128,106,46,-116.317681,34.838784,"Salvia   columbariae"
"10998",134,473,65,256,-117.814,34.4528,"Salvia   columbariae"
"10999",140,457,88,243,-121.201859,36.485797,"Salvia   columbariae"
"11000",208,192,138,92,-116.33854,33.17826,"Salvia   columbariae"
"11001",178,533,130,313,-117.93889,34.15722,"Salvia   columbariae"
"11002",150,328,87,174,-116.25266,32.6171,"Salvia   columbariae"
"11003",122,610,84,322,-121.459007,36.115552,"Salvia   columbariae"
"11004",206,202,137,96,-116.34687,33.18256,"Salvia   columbariae"
"11005",137,500,75,251,-116.60513,33.25878,"Salvia   columbariae"
"11006",127,353,60,176,-118.83014,34.8,"Salvia   columbariae"
"11007",120,577,53,314,-118.06778,34.46,"Salvia   columbariae"
"11008",130,861,60,462,-122.461457,39.0388519990768,"Salvia   columbariae"
"11009",117,641,51,352,-117.958056,34.438056,"Salvia   columbariae"
"11010",146,502,87,258,-116.781944,33.375,"Salvia   columbariae"
"11011",117,641,51,352,-117.95806,34.43806,"Salvia   columbariae"
"11012",123,574,63,306,-119.38775,34.91726,"Salvia   columbariae"
"11013",110,752,46,415,-117.9875,34.36722,"Salvia   columbariae"
"11014",101,674,36,340,-116.88378,34.1831299991227,"Salvia   columbariae"
"11015",144,415,79,206,-116.36244,33.05268,"Salvia   columbariae"
"11016",126,505,93,268,-121.495228,36.000507,"Salvia   columbariae"
"11017",143,440,84,232,-116.4613,32.7219,"Salvia   columbariae"
"11018",128,503,63,250,-116.32433,33.03336,"Salvia   columbariae"
"11019",126,914,57,485,-122.493333,39.056389,"Salvia   columbariae"
"11020",96,648,31,324,-116.85526,34.18373,"Salvia   columbariae"
"11021",96,648,31,324,-116.85526,34.1837299991227,"Salvia   columbariae"
"11022",81,639,17,313,-116.791667,34.1666669991229,"Salvia   columbariae"
"11023",117,724,69,397,-119.969215,34.722866,"Salvia   columbariae"
"11024",193,140,290,51,-115.77967,34.66844,"Salvia   columbariae"
"11025",172,307,126,166,-117.244,33.434,"Salvia   columbariae"
"11026",207,114,303,45,-115.713444,34.262028,"Salvia   columbariae"
"11027",193,150,290,54,-115.65392,34.70311,"Salvia   columbariae"
"11028",163,305,127,166,-117.49028,33.33556,"Salvia   columbariae"
"11029",161,347,121,187,-117.47361,33.35917,"Salvia   columbariae"
"11030",164,283,129,155,-117.50972,33.34972,"Salvia   columbariae"
"11031",170,365,119,198,-117.46225,33.79722,"Salvia   columbariae"
"11032",182,109,102,42,-116.60862,35.07616,"Salvia   columbariae"
"11033",194,113,115,38,-116.242909,34.759163,"Salvia   columbariae"
"11034",163,280,130,159,-117.713889,33.4625,"Salvia   columbariae"
"11035",164,305,127,166,-117.43868,33.34376,"Salvia   columbariae"
"11036",212,185,143,86,-116.42052,33.27064,"Salvia   columbariae"
"11037",161,177,80,60,-115.8327,35.3955999991088,"Salvia   columbariae"
"11038",172,365,128,198,-117.01085,32.97551,"Salvia   columbariae"
"11039",163,280,130,159,-117.715,33.46194,"Salvia   columbariae"
"11040",218,139,147,62,-116.31028,33.36361,"Salvia   columbariae"
"11041",142,498,86,273,-120.116516,35.3809909991089,"Salvia   columbariae"
"11042",225,79,152,34,-116.08611,33.42583,"Salvia   columbariae"
"11043",180,270,113,131,-116.291,33.0901,"Salvia   columbariae"
"11044",175,271,132,147,-117.23889,33.41444,"Salvia   columbariae"
"11045",179,116,99,45,-116.611667,35.0874999991122,"Salvia   columbariae"
"11046",209,178,140,82,-116.40584,33.36334,"Salvia   columbariae"
"11047",216,156,146,71,-116.36667,33.34028,"Salvia   columbariae"
"11048",176,340,132,181,-116.87811,32.78453,"Salvia   columbariae"
"11049",169,381,125,207,-117.04804,32.99567,"Salvia   columbariae"
"11050",150,615,97,335,-117.406944,33.657222,"Salvia   columbariae"
"11051",176,340,132,181,-116.87811,32.7845,"Salvia   columbariae"
"11052",160,255,92,127,-116.10778,32.64778,"Salvia   columbariae"
"11053",153,257,79,112,-116.603533,34.622883,"Salvia   columbariae"
"11054",170,305,106,158,-116.2873,32.85393,"Salvia   columbariae"
"11055",147,629,93,340,-117.330389,33.595361,"Salvia   columbariae"
"11056",192,88,111,35,-116.69827,35.11349,"Salvia   columbariae"
"11057",184,269,119,140,-116.26294,32.85952,"Salvia   columbariae"
"11058",158,384,95,193,-116.4352,33.04725,"Salvia   columbariae"
"11059",195,240,129,116,-116.38639,33.1875,"Salvia   columbariae"
"11060",150,615,97,335,-117.40694,33.65722,"Salvia   columbariae"
"11061",134,333,67,171,-118.71467,34.75469,"Salvia   columbariae"
"11062",151,506,95,266,-116.6883,32.9853,"Salvia   columbariae"
"11063",162,460,109,246,-116.955,33.22611,"Salvia   columbariae"
"11064",132,475,65,257,-118.08676,34.41309,"Salvia   columbariae"
"11065",173,284,104,128,-116.56637,34.0479,"Salvia   columbariae"
"11066",134,519,70,260,-116.49528,33.20028,"Salvia   columbariae"
"11067",153,722,82,401,-122.156944,38.504722,"Salvia   columbariae"
"11068",153,722,82,401,-122.157,38.5046,"Salvia   columbariae"
"11069",166,118,87,53,-117.188611,35.1555559991114,"Salvia   columbariae"
"11070",155,441,106,235,-116.74806,32.67556,"Salvia   columbariae"
"11071",132,445,68,225,-116.3416,32.8125,"Salvia   columbariae"
"11072",171,387,126,207,-116.97327,32.9385,"Salvia   columbariae"
"11073",134,333,67,171,-118.714667,34.754694,"Salvia   columbariae"
"11074",217,159,148,74,-116.388,33.2846,"Salvia   columbariae"
"11075",133,565,72,293,-116.52796,33.01612,"Salvia   columbariae"
"11076",125,451,57,204,-116.35,34.03222,"Salvia   columbariae"
"11077",169,111,89,52,-117.375278,35.3536109991093,"Salvia   columbariae"
"11078",163,280,130,159,-117.715,33.461944,"Salvia   columbariae"
"11079",149,490,88,251,-116.773,33.3966,"Salvia   columbariae"
"11080",199,135,294,51,-115.720544,34.239282,"Salvia   columbariae"
"11081",189,92,103,35,-116.32676,35.99185,"Salvia   columbariae"
"11082",146,411,82,201,-116.45947,33.20731,"Salvia   columbariae"
"11083",184,135,100,45,-115.43528,35.54444,"Salvia   columbariae"
"11084",149,490,88,251,-116.773,33.39661,"Salvia   columbariae"
"11085",191,89,105,33,-116.3235,35.9385829991031,"Salvia   columbariae"
"11086",138,502,82,266,-116.56417,32.69457,"Salvia   columbariae"
"11087",162,384,111,210,-116.64398,32.57519,"Salvia   columbariae"
"11088",150,343,81,189,-118.60833,34.76667,"Salvia   columbariae"
"11089",129,661,83,371,-120.013091,34.740099,"Salvia   columbariae"
"11090",170,418,117,221,-116.83957,33.13581,"Salvia   columbariae"
"11091",171,279,128,151,-117.33267,33.45821,"Salvia   columbariae"
"11092",167,135,94,62,-117.35444,34.60778,"Salvia   columbariae"
